Name;Name Short;Type;Type2;Pool;Pool2;Tier;Attack;Health;Text;Attack Golden;Health Golden;Text Golden;Token;Battlecry;Deathrattle;Taunt;Divine Shield;Windfury;Venomous;Reborn;Avenge;Magnetic;Spellcraft;Blizzard ID;Summon ID;Picture Link;Artist;Flavor;Active;Duos only
Mechanized Gift Horse;Horse;Mech;Beast;Mech;Beast;5;4;4;Deathrattle: Summon two 2/2 Mechorses with "Deathrattle: Summon a 1/1 Mechapony.";8;8;Deathrattle: Summon two 4/4 Mechorses with "Deathrattle: Summon a 2/2 Mechapony.";;;1;;;;;;;;;BG27_008;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_008.png;;;1;
Mirage Conjurer;Conjurer;Demon;;Demon;;5;4;4;"Choose One – Double the Attack of all minions in the Tavern; or Double their Health.";8;8;"Choose One – Triple the Attack of all minions in the Tavern; or Triple their Health.";;;;;;;;;;;;BG30_110;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG30_110.png;;;;
Mooneater's Champion;Champion;;;All;;5;5;5;After you play an odd-Tier card, give your odd-Tier minions +1/+1.;10;10;After you play an odd-Tier card, give your odd-Tier minions +2/+2.;;;;;;;;;;;;BG29_840;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_840.png;;;;
Moonsteel Juggernaut;Juggernaut;Mech;;Mech;;5;6;6;At the end of your turn, get a 3/3 Magnetic Satellite and improve this.;12;12;At the end of your turn, get two 3/3 Magnetic Satellites and improve this.;;;;;;;;;;;;BG31_171;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_171.png;;;1;
Moroes, Steward of Death;Moroes;Undead;;Undead;;5;4;2;Reborn. Deathrattle: Give your Undead +2/+4.;8;4;Reborn. Deathrattle: Give your Undead +4/+8.;;;1;;;;;1;;;;BG28_304;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_304.png;;;;
Moss of the Schloss;Moss;Elemental;;Elemental;;5;3;4;When another friendly Elemental dies, gain its maximum stats. (Once per combat.);6;8;When another friendly Elemental dies, gain its maximum stats. (Twice per combat.);;;;;;;;;;;;BG30_111;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG30_111.png;;;;
Murozond;Murozond;Dragon;;Dragon;;5;5;5;Battlecry: Get a plain copy of a minion from your last opponent's warband.;10;10;Battlecry: Get a plain copy of a minion from your last opponent's warband twice.;;1;;;;;;;;;;BGS_043;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_043.png;;;;
Mutated Lasher;Lasher;;;All;;5;9;3;Deathrattle: For the rest of this combat, your odd-Tier minions have +3/+3.;18;6;Deathrattle: For the rest of this combat, your odd-Tier minions have +6/+6.;;;1;;;;;;;;;BG31_852;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_852.png;;;;
Mystic Sporebat;Sporebat;Beast;;Beast;;5;8;1;Deathrattle: Get a random Tavern spell.;16;2;Deathrattle: Get 2 random Tavern spells.;;;1;;;;;;;;;BG28_900;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_900.png;;;1;
Nest Swarmer;Swarmer;Beast;;Beast;;5;6;6;Deathrattle: Summon three 2/2 Beetles.;12;12;Deathrattle: Summon six 2/2 Beetles.;;;1;;;;;;;;;BG31_807;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_807.png;;;1;
Nightbane, Ignited;Nightbane;Undead;Dragon;Undead;Dragon;5;8;6;Taunt. Deathrattle: Give 2 different friendly minions this minion's Attack.;16;12;Taunt. Deathrattle: Give 2 different friendly minions this minion's Attack, twice.;;;1;1;;;;;;;;BG29_815;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_815.png;;;1;
Niuzao;Niuzao;Beast;;Beast;;5;7;6;Whenever this attacks, deal damage equal to its Attack to another random enemy minion.;14;12;Whenever this attacks, deal damage equal to its Attack to another random enemy minion twice.;;;;;;;;;;;;BG27_822;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_822.png;;;;
Octosari, Wrap God;Octosari;Beast;;Beast;;5;8;8;Deathrattle: Summon a 8/8 Tentacle. (It gains +2/+2 permanently after you summon a minion in combat!);16;16;Deathrattle: Summon a 16/16 Tentacle. (It gains +4/+4 permanently after you summon a minion in combat!);;;1;;;;;;;;;BG26_804;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_804.png;Alex Horley Orlandelli;;;
Operatic Belcher;Belcher;Murloc;;Murloc;;5;5;2;Venomous. Deathrattle: Give a friendly Murloc Venomous.;10;4;Venomous. Deathrattle: Give 2 friendly Murlocs Venomous.;;;1;;;;1;;;;;BG26_888;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_888.png;;;1;
Palescale Crocolisk;Croc;Beast;;Beast;;5;4;5;Avenge (2) and Deathrattle: Give another friendly Beast +6/+6.;8;10;Avenge (2) and Deathrattle: Give another friendly Beast +12/+12.;;;1;;;;;;1;;;BG21_001;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG21_001.png;;;;
Pilgrimp;Pilgrimp;Demon;;Demon;;5;3;5;1 Demon each turn costs Health instead of Gold to buy. (1 left!);6;10;2 Demons each turn costs Health instead of Gold to buy. (2 left!);;;;;;;;;;;;BG30_106;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG30_106.png;;;1;
Pokey Thornmantle;Pokey;Quilboar;;Quilboar;;5;5;6;At the start of your turn, your Blood Gems give an extra +1/+1 this game.;10;12;At the start of your turn, your Blood Gems give an extra +2/+2 this game.;;;;;;;;;;;;BG29_708;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_708.png;;;1;
Primalfin Lookout;Primalfin;Murloc;;Murloc;;5;3;2;Battlecry: If you control another Murloc, Discover a Murloc.;6;4;Battlecry: If you control another Murloc, Discover two Murlocs.;;1;;;;;;;;;;BGS_020;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_020.png;;;1;
Prime Mate;Mate;Beast;Pirate;Beast;Pirate;5;3;9;After a friendly Deathrattle minion dies, gain 1 Gold next turn.;6;18;After a friendly Deathrattle minion dies, gain 2 Gold next turn.;;;;;;;;;;;;BG29_865;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_865.png;;;;
Record Smuggler;Smuggler;Pirate;;Pirate;;5;6;6;At the start of your turn, gain 2 Gold. If you control at least three Pirates, gain 2 more.;12;12;At the start of your turn, gain 4 Gold. If you control at least three Pirates, gain 4 more.;;;;;;;;;;;;BG26_812;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_812.png;;;;
Rodeo Performer;Rodeo;;;All;;5;3;4;Battlecry: Discover a Tavern spell.;6;8;Battlecry: Discover 2 Tavern spells.;;1;;;;;;;;;;BG28_550;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_550.png;;;1;
Runed Progenitor;Progenitor;Beast;;Beast;;5;2;8;Avenge (3): Your Beetles have +2/+2 this game. Deathrattle: Summon a 2/2 Beetle.;4;16;Avenge (3): Your Beetles have +4/+4 this game. Deathrattle: Summon two 2/2 Beetles.;;;1;;;;;;1;;;BG31_808;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_808.png;;;1;
Salty Hog;Salty;Quilboar;Murloc;Quilboar;Murloc;5;4;9;Whenever you add 3 cards to your hand, give your other minions +1/+1. (3 left!);8;18;Whenever you add 3 cards to your hand, give your other minions +2/+2. (3 left!);;;;;;;;;;;;BG31_332;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_332.png;;;1;
Salty Looter;Looter;Pirate;;Pirate;;5;5;5;Has +1/+1 for each Pirate you've summoned this game (wherever this is).;10;10;Has +2/+2 for each Pirate you've summoned this game (wherever this is).;;;;;;;;;;;;BGS_081;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_081.png;;;;
Sanctum Rester;Rester;Dragon;;Dragon;;5;5;5;Start of Combat: Give your other Dragons +8 Health.;10;10;Start of Combat: Give your other Dragons +16 Health.;;;;;;;;;;;;BG26_356;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_356.png;;;;
Sandstone Drake;Sandstone;Elemental;Dragon;Elemental;Dragon;5;0;9;At the end of your turn, gain +1 Attack. Repeat for each card you played this turn.;0;18;At the end of your turn, gain +2 Attack. Repeat for each card you played this turn.;;;;;;;;;;;;BG28_597;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_597.png;;;;
Scrap Scraper;Scraper;Mech;;Mech;;5;6;5;Deathrattle: Get a random Magnetic Mech.;12;10;Deathrattle: Get 2 random Magnetic Mechs.;;;1;;;;;;;;;BG26_148;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_148.png;;;;
Showy Cyclist;Cyclist;Naga;;Naga;;5;4;3;Deathrattle: Give your Naga +1/+1. (Improved by every 4 spells you've cast this game!);8;6;Deathrattle: Give your Naga +2/+2. (Improved by every 4 spells you've cast this game!);;;1;;;;;;;;;BG31_925;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_925.png;;;1;
SI:Sefin;Sefin;Murloc;;Murloc;;5;2;6;Avenge (4): Give a friendly Murloc Poisonous permanently.;4;12;Avenge (4): Give 2 friendly Murlocs Poisonous permanently.;;;;;;;;;1;;;BG21_009;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG21_009.png;;;;
Sinrunner Blanchy;Blanchy;Undead;Beast;Undead;Beast;5;3;3;Reborn. This is Reborn with full Health and enchantments.;6;6;Reborn. This is Reborn with full Health and enchantments.;;;;;;;;1;;;;BG24_005;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG24_005.png;;;;
Sky Pirate Flagbearer;Flagbearer;Pirate;;Pirate;;5;5;5;Start of Combat: Give your Pirates "Deathrattle: Summon a Scallywag.";10;10;Start of Combat: Give your Pirates "Deathrattle: Summon a Golden Scallywag.";;;;;;;;;;;;BG30_119;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG30_119.png;;;1;
Spellbound Seafarer;Seafarer;Pirate;;Pirate;;5;4;6;After you buy 3 cards, get a random Tavern spell. (3 left!);8;12;After you buy 3 cards, get 2 random Tavern spells. (3 left!);;;;;;;;;;;;BG28_903;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_903.png;;;;
Spiked Savior;Savior;Beast;;Beast;;5;8;2;Taunt. Reborn. Deathrattle: Give your minions +1 Health and deal 1 damage to them.;16;4;Taunt. Reborn. Deathrattle: Give your minions +1 Health and deal 1 damage to them, twice.;;;1;1;;;;1;;;;BG29_808;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_808.png;;;;
Storm Splitter;Splitter;Naga;;Naga;;5;5;5;Once per turn, after you Pass a Tavern spell, get a new copy of it.;10;10;Once per turn, after you Pass a Tavern spell, get 2 new copies of it.;;;;;;;;;;;;BGDUO_122;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGDUO_122.png;;;1;1
Stormbringer;Stormbringer;Dragon;;Dragon;;5;1;14;After a different friendly Dragon gains Attack, this also gains it.;2;28;After a different friendly Dragon gains Attack, this also gains it twice.;;;;;;;;;;;;BG26_966;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_966.png;;;1;
Stormscale Siren;Siren;Naga;;Naga;;5;6;5;At the end of your turn, you cast your Spellcraft minions' spells on them.;12;10;At the end of your turn, you cast your Spellcraft minions' spells on them twice.;;;;;;;;;;;;BG23_005;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG23_005.png;;;;
Support System;System;Mech;;Mech;;5;4;5;At the end of your turn, give a minion in your teammate's warband Divine Shield.;8;10;At the end of your turn, give 2 minions in your teammate's warband Divine Shield.;;;;;;;;;;;;BGDUO_109;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGDUO_109.png;;;1;1
Tardy Traveler;Traveler;Demon;;Demon;;5;3;6;When you sell this, get a copy of a Tavern spell in the Tavern.;6;12;When you sell this, get 2 copies of a Tavern spell in the Tavern.;;;;;;;;;;;;BG31_875;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_875.png;;;1;
Three Lil' Quilboar;TLQ;Quilboar;;Quilboar;;5;3;3;Deathrattle: Play 3 Blood Gems on your Quilboar.;6;6;Deathrattle: Play 6 Blood Gems on your Quilboar.;;;1;;;;;;;;;BG26_867;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_867.png;;;;
Tichondrius;Tichondrius;Demon;;Demon;;5;3;6;After your hero takes damage, give your Demons +2/+1.;6;12;After your hero takes damage, give your Demons +4/+2.;;;;;;;;;;;;BG26_523;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_523.png;;;1;
Titus Rivendare;Titus;;;All;;5;1;7;Your Deathrattles trigger an extra time.;2;14;Your Deathrattles trigger 2 extra times.;;;;;;;;;;;;BG25_354;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG25_354.png;Ralph Horsley;There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better.;1;
Tony Two-Tusk;Tony;Pirate;;Pirate;;5;4;6;Avenge (4): Make another friendly Pirate Golden permanently.;8;12;Avenge (4): Make 2 other friendly Pirates Golden permanently.;;;;;;;;;1;;;BG21_031;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG21_031.png;;;;
Toxfin;Toxfin;Murloc;;Murloc;;5;1;2;Battlecry: Give a friendly Murloc Poisonous.;2;4;Battlecry: Give a friendly Murloc Poisonous.;;1;;;;;;;;;;BG_DAL_077;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG_DAL_077.png;Anton Zemskov;I'm addicted to him, but I know that he's Toxfin.;;
Transmuted Bramblewitch;Bramblewitch;Elemental;Quilboar;Elemental;Quilboar;5;4;4;When this attacks, set the defender's stats to 3/3. (Once per combat).;8;8;When this attacks, set the defender's stats to 3/3. (Twice per combat).;;;;;;;;;;;;BG27_013;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_013.png;;;;
Twilight Primordium;Primordrium;Elemental;;Elemental;;5;2;2;Battlecry: Give an Elemental +2/+2. (Improved by each other minion you played this turn!);4;4;Battlecry: Give an Elemental +4/+4. (Improved by each other minion you played this turn!);;1;;;;;;;;;;BG31_813;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_813.png;;;1;
Underhanded Dealer;Dealer;Pirate;;Pirate;;5;6;6;After you gain Gold, gain +1/+1.;12;12;After you gain Gold, gain +2/+2.;;;;;;;;;;;;BG26_815;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_815.png;;;;
Unforgiving Treant;Treant;;;All;;5;3;12;Taunt. Whenever this takes damage, give your minions +2 Attack permanently. ;6;24;Taunt. Whenever this takes damage, give your minions +4 Attack permanently. ;;;;1;;;;;;;;BG29_846;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_846.png;;;;
Upbeat Duo;Duo;;;All;;5;6;6;At the end of every 2 turns, get a plain copy of the minion to the left of this. (2 turns left!);12;12;At the end of every 2 turns, get a plain copy of adjacent minions. (2 turns left!);;;;;;;;;;;;BG26_199;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_199.png;Matt Dixon;;;
Upbeat Impressionist;Impressionist;Pirate;;Pirate;;5;8;4;At the end of every 2 turns, make a random Pirate in your hand Golden. (2 turns left!);16;8;At the end of every 2 turns, make 2 random Pirates in your hand Golden. (2 turns left!);;;;;;;;;;;;BG26_124;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_124.png;;;;
Vanessa VanCleef;Vanessa;Pirate;;Pirate;;5;3;7;Whenever this attacks, give your Pirates +2/+1 permanently.;6;14;Whenever this attacks, give your Pirates +4/+2 permanently.;;;;;;;;;;;;BG24_708;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG24_708.png;;;;
Voidlord;Voidlord;Demon;;Demon;;5;3;9;Taunt Deathrattle: Summon three 1/3 Demons with Taunt.;6;18;Taunt Deathrattle: Summon three 2/6 Demons with Taunt.;;;1;1;;;;;;;;LOOT_368;CS2_065;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/LOOT_368.png;Jerry Mascho;Never let it hold your checkbook.;;
Well Wisher;Wisher;;;All;;5;6;6;Spellcraft: Pass a different non-Golden minion. ;12;12;Spellcraft: Pass a different non-Golden minion. ;;;;;;;;;;;1;BGDUO_120;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGDUO_120.png;;;1;1
Wisp in the Shell;Wisp;Undead;;Undead;;5;4;4;Battlecry: Give a friendly minion +2 Health. (Improved by each friendly minion that died last combat!);8;8;Battlecry: Give a friendly minion +4 Health. (Improved by each friendly minion that died last combat!);;1;;;;;;;;;;BG31_841;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_841.png;;;1;
Yu'lon, Fortune Granter;Yu'lon;Dragon;;Dragon;;5;8;8;Start of Combat: Make your lowest-Tier minion Golden (except Yu'lon, Fortune Granter).;16;16;Start of Combat: Make your two lowest-Tier minion Golden (except Yu'lon, Fortune Granter).;;;;;;;;;;;;BG29_811;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_811.png;;;;
Admiral Eliza Goreblade;Eliza;Pirate;;Pirate;;6;6;7;Whenever a friendly Pirate attacks, give your minions +3/+1.;12;14;Whenever a friendly Pirate attacks, give your minions +6/+2.;;;;;;;;;;;;BG27_555;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_555.png;;;1;
Aggem Thorncurse;Aggem;Quilboar;;Quilboar;;6;3;6;After a Blood Gem is played on this, play a Blood Gem on a different friendly minion of each type.;6;12;After a Blood Gem is played on this, play 2 Blood Gems on a different friendly minion of each type.;;;;;;;;;;;;BG20_302;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG20_302.png;;;;
Archdruid Hamuul;Hamuul;;;All;;6;4;4;Battlecry: Refresh Bob's Tavern with minions of your most common type.;8;8;Battlecry: Refresh Bob's Tavern with minions of your most common type.;;1;;;;;;;;;;BG20_304;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG20_304.png;;;;
Archlich Kel'Thuzad;Kel;Undead;;Undead;;6;10;8;At the end of your turn, destroy the Undead to the left of this and resummon an exact copy.;20;16;At the end of your turn, destroy adjacent Undead and resummon exact copies.;;;;;;;;;;;;BG28_308;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_308.png;;;;
Arid Atrocity;Atrocity;All;;All;;6;6;6;Deathrattle: Summon a 6/6 Golem. (Improved by each friendly minion type that dies this combat!);12;12;Deathrattle: Summon a 12/12 Golem. (Improved by each friendly minion type that dies this combat!).;;;1;;;;;;;;;BG29_864;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_864.png;;;1;
Batty Terrorguard;Batty;Demon;;Demon;;6;8;4;After you cast a Tavern spell, another friendly Demon consumes a minion in the Tavern to gain its stats.;16;8;After you cast a Tavern spell, another friendly Demon consumes a minion in the Tavern to gain twice its stats.;;;;;;;;;;;;BG31_871;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_871.png;;;1;
Bristlebach;Bristlebach;Quilboar;;Quilboar;;6;3;10;Avenge (2): Play 2 Blood Gems on all your Quilboar.;6;20;Avenge (2): Play 4 Blood Gems on all your Quilboar.;;;;;;;;;1;;;BG26_157;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_157.png;Matt Dixon;;;
Captain Flat Tusk;Flat Tusk;Quilboar;;Quilboar;;6;9;5;After you spend 3 Gold, gain a Blood Gem. (3 Gold left!);18;10;After you spend 3 Gold, gain 2 Blood Gems. (3 Gold left!);;;;;;;;;;;;BG20_206;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG20_206.png;;;;
Charlga;Charly;Quilboar;;Quilboar;;6;4;4;At the end of your turn, play a Blood Gem on your other minions.;8;8;At the end of your turn, play 2 Blood Gems on your other minions.;;;;;;;;;;;;BG20_303;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG20_303.png;;;1;
Choral Mrrrglr;Choral;Murloc;;Murloc;;6;6;6;Start of Combat: Gain the stats of all the minions in your hand.;12;12;Start of Combat: Gain the stats of all the minions in your hand twice.;;;;;;;;;;;;BG26_354;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_354.png;;;1;
Colossus of the Sun;Colossus;Undead;;Undead;;6;9;9;Divine Shield Reborn;18;18;Divine Shield
Reborn;;;;;1;;;1;;;;BG25_050;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG25_050.png;;;;
Cultist S'thara;S'thara;;;Demon;;6;12;3;Stealth. Deathrattle: Summon your first Demon that died this combat with its maximum stats.;24;6;Stealth. Deathrattle: Summon your first 2 Demons that died this combat with their maximum stats.;;;1;;;;;;;;;BG27_081;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_081.png;;;;
Darkgaze Elder;Elder;Quilboar;;Quilboar;;6;6;7;After you spend 5 Gold, play a Blood Gem on four friendly Quilboar. (5 Gold left!);12;14;After you spend 5 Gold, play a Blood Gem on four friendly Quilboar twice. (5 Gold left!);;;;;;;;;;;;BG23_018;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG23_018.png;;;;
Deadstomper;Stomper;Undead;Beast;Undead;Beast;6;3;11;After you summon a minion in combat, give your minions +4 Attack.;6;22;After you summon a minion in combat, give your minions +8 Attack.;;;;;;;;;;;;BG28_634;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG28_634.png;;;1;
Deathly Striker;Striker;Undead;;Undead;;6;7;7;Avenge (4): Get a random Undead. Deathrattle: Summon it from your hand for this combat only.;14;14;Avenge (4): Get two random Undead. Deathrattle: Summon them from your hand for this combat only.;;;1;;;;;;1;;;BG31_835;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_835.png;;;1;
Dr. Boom's Monster;Monster;Mech;;Mech;;6;2;2;Magnetic Has +2/+2 for each time you've Magnetized this game (wherever this is).;4;4;Magnetic Has +4/+4 for each time you've Magnetized this game (wherever this is).;;;;;;;;;;1;;BG31_176;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_176.png;;;1;
Dread Admiral Eliza;Eliza;Pirate;;Pirate;;6;6;7;Whenever a friendly Pirate attacks, give all friendly minions +2/+1.;12;14;Whenever a friendly Pirate attacks, give all friendly minions +4/+2.;;;;;;;;;;;;BGS_047;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_047.png;;;;
Elemental of Surprise;Surprise;Elemental;;Elemental;;6;8;8;Divine Shield This minion can triple with any Elemental.;16;16;Divine Shield This minion can triple with any Elemental.;;;;;1;;;;;;;BG26_175;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_175.png;;;1;
Eternal Summoner;Summoner;Undead;;Undead;;6;8;1;Reborn. Deathrattle: Summon 1 Eternal Knights.;16;2;Reborn. Deathrattle: Summon a Golden Eternal Knight.;;;1;;;;;1;;;;BG25_009;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG25_009.png;;;1;
Famished Felbat;Felbat;Demon;;Demon;;6;9;5;At the end of your turn, your Demons each consume a minion in the Tavern to gain its stats.;18;10;At the end of your turn, your Demons each consume a minion in the Tavern to gain double its stats.;;;;;;;;;;;;BG21_005;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG21_005.png;;;1;
Felstomper;Stomper;Demon;Beast;Demon;Beast;6;3;7;After you summon a minion in combat, give your minions +3 Attack.;6;14;After you summon a minion in combat, give your minions +6 Attack.;;;;;;;;;;;;BG25_042;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG25_042.png;;;;
Fleet Admiral Tethys;Tethys;Pirate;;Pirate;;6;5;6;After you spend 9 Gold, get another random Pirate. (9 Gold left!);10;12;After you spend 9 Gold, get 2 other random Pirates. (9 Gold left!);;;;;;;;;;;;BG26_766;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG26_766.png;Sergey Tsvelykh;;;
Foe Reaper 4000;Reaper;Mech;;Mech;;6;6;9;Also damages the minions next to whomever it attacks.;12;18;Also damages the minions next to whomever it attacks.;;;;;;;;;;;;GVG_113;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/GVG_113.png;James Ryman;Foe reaping is really not so different from harvest reaping, at the end of the day.;;
Gentle Djinni;Djinni;Elemental;;Elemental;;6;4;5;Taunt Battlecry and Deathrattle: Get a random Elemental.;8;10;Taunt Battlecry and Deathrattle: Get two random Elementals.;;1;1;1;;;;;;;;BGS_121;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_121.png;;;1;
Ghastcoiler;Coiler;Beast;;Beast;;6;7;7;Deathrattle: Summon 2 random Deathrattle minions.;14;14;Deathrattle: Summon 4 random Deathrattle minions.;;;1;;;;;;;;;BGS_008;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_008.png;;;;
Ghoul-acabra;Acabra;Undead;Beast;Undead;Beast;6;4;11;After a friendly Deathrattle minion dies, give your minions +2/+2 permanently.;8;22;After a friendly Deathrattle minion dies, give your minions +4/+4 permanently.;;;;;;;;;;;;BG29_863;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_863.png;;;;
Goldrinn, the Great Wolf;Goldrinn;Beast;;Beast;;6;4;4;Deathrattle: For the rest of this combat, your Beasts have +4/+4.;8;8;Deathrattle: For the rest of this combat, your Beasts have +8/+8.;;;1;;;;;;;;;BGS_018;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BGS_018.png;;;1;
Greta Gold-Gun;Greta;Naga;Pirate;Naga;Pirate;6;2;9;Spellcraft: Make a different friendly Pirate or Naga Golden until next turn.;4;18;Spellcraft: Make a different friendly Pirate or Naga Golden until next turn.;;;;;;;;;;;1;BG25_044;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG25_044.png;;;;
Greymane's Champion;Champion;;;All;;6;6;6;After you play an even-Tier card, give your even-Tier minions +1/+1.;12;12;After you play an even-Tier card, give your even-Tier minions +2/+2. ;;;;;;;;;;;;BG29_841;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_841.png;;;;
Groundbreaker;Breaker;Naga;;Naga;;6;5;4;After you play a Naga, gain +1/+1. (Improved by every 4 spells you've cast this game!);10;8;After you play a Naga, gain +2/+2. (Improved by every 4 spells you've cast this game!);;;;;;;;;;;;BG31_035;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG31_035.png;;;1;
Hawkstrider Herald;Hawkstrider;Beast;;Beast;;6;6;2;Start of Combat: Trigger your two left-most Deathrattles.;12;4;Start of Combat: Trigger your two left-most Deathrattles twice.;;;;;;;;;;;;BG27_079;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG27_079.png;;;1;
Hoarding Hatespawn;Hatespawn;Dragon;;Dragon;;6;10;10;Start of Combat: Steal 10/10 from the highest Health enemy minion.;20;20;Start of Combat: Steal 20/20 from the highest Health enemy minion.;;;;;;;;;;;;BG29_872;;https://art.hearthstonejson.com/v1/bgs/latest/enUS/512x/BG29_872.png;;;;
Holy Mecherel;Mecherel;Mech;Murloc;Mech;Murloc;6;8;4;Divine Shield After another friendly minion loses Divine Shield, gain Divine Shield.;16;8;Divine Shield
